match_id,date,venue,city,batting_team,batter,bowler,over,runs_batter,runs_extras,extras_type,wicket_taken,dismissal_kind,player_out,pitch_type,boundary
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,Mukesh Choudhary,2,4,0,,0,,,Unknown,4
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,Shubman Gill,MJ Santner,3,0,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,Shubman Gill,MJ Santner,3,0,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,Shubman Gill,MJ Santner,3,4,0,,0,,,Unknown,4
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,Shubman Gill,MJ Santner,3,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,MJ Santner,3,0,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,MJ Santner,3,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,Simarjeet Singh,4,0,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,Simarjeet Singh,4,0,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,Simarjeet Singh,4,6,0,,0,,,Unknown,6
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,Simarjeet Singh,4,0,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,Simarjeet Singh,4,0,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,Simarjeet Singh,4,4,0,,0,,,Unknown,4
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,Shubman Gill,MJ Santner,5,0,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,Shubman Gill,MJ Santner,5,0,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,Shubman Gill,MJ Santner,5,0,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,Shubman Gill,MJ Santner,5,4,0,,0,,,Unknown,4
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,Shubman Gill,MJ Santner,5,4,0,,0,,,Unknown,4
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,Shubman Gill,MJ Santner,5,0,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,PH Solanki,6,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,Shubman Gill,PH Solanki,6,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,PH Solanki,6,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,Shubman Gill,PH Solanki,6,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,PH Solanki,6,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,Shubman Gill,PH Solanki,6,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,Shubman Gill,M Pathirana,7,0,0,,1,lbw,Shubman Gill,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,MS Wade,M Pathirana,7,0,1,wides,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,MS Wade,M Pathirana,7,4,0,,0,,,Unknown,4
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,MS Wade,M Pathirana,7,2,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,MS Wade,M Pathirana,7,4,0,,0,,,Unknown,4
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,MS Wade,M Pathirana,7,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,M Pathirana,7,0,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,MS Wade,MJ Santner,8,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,MJ Santner,8,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,MS Wade,MJ Santner,8,2,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,MS Wade,MJ Santner,8,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,MJ Santner,8,0,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,MJ Santner,8,0,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,MS Wade,MM Ali,9,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,MM Ali,9,0,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,MM Ali,9,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,MS Wade,MM Ali,9,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,MM Ali,9,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,MS Wade,MM Ali,9,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,MS Wade,MJ Santner,10,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,MJ Santner,10,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,MS Wade,MJ Santner,10,0,4,byes,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,MS Wade,MJ Santner,10,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,MJ Santner,10,2,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,MJ Santner,10,0,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,MS Wade,MM Ali,11,0,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,MS Wade,MM Ali,11,0,0,,1,caught,MS Wade,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,HH Pandya,MM Ali,11,4,0,,0,,,Unknown,4
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,HH Pandya,MM Ali,11,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,MM Ali,11,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,HH Pandya,MM Ali,11,0,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,PH Solanki,12,0,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,PH Solanki,12,0,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,PH Solanki,12,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,HH Pandya,PH Solanki,12,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,PH Solanki,12,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,HH Pandya,PH Solanki,12,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,HH Pandya,M Pathirana,13,0,0,,1,caught,HH Pandya,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,DA Miller,M Pathirana,13,0,1,legbyes,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,M Pathirana,13,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,DA Miller,M Pathirana,13,0,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,DA Miller,M Pathirana,13,0,1,wides,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,DA Miller,M Pathirana,13,0,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,DA Miller,M Pathirana,13,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,DA Miller,PH Solanki,14,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,PH Solanki,14,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,DA Miller,PH Solanki,14,0,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,DA Miller,PH Solanki,14,0,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,DA Miller,PH Solanki,14,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,PH Solanki,14,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,Simarjeet Singh,15,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,DA Miller,Simarjeet Singh,15,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,Simarjeet Singh,15,0,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,Simarjeet Singh,15,2,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,Simarjeet Singh,15,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,DA Miller,Simarjeet Singh,15,4,0,,0,,,Unknown,4
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,PH Solanki,16,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,DA Miller,PH Solanki,16,0,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,DA Miller,PH Solanki,16,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,PH Solanki,16,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,DA Miller,PH Solanki,16,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,PH Solanki,16,0,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,DA Miller,M Pathirana,17,0,1,legbyes,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,M Pathirana,17,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,DA Miller,M Pathirana,17,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,M Pathirana,17,0,1,wides,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,M Pathirana,17,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,DA Miller,M Pathirana,17,0,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,DA Miller,M Pathirana,17,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,DA Miller,Mukesh Choudhary,18,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,Mukesh Choudhary,18,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,DA Miller,Mukesh Choudhary,18,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,Mukesh Choudhary,18,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,DA Miller,Mukesh Choudhary,18,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,Mukesh Choudhary,18,1,0,,0,,,Unknown,
1304108,15-05-2022,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,WP Saha,M Pathirana,19,4,0,,0,,,Unknown,4
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,YBK Jaiswal,Mohsin Khan,0,0,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,YBK Jaiswal,Mohsin Khan,0,0,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,YBK Jaiswal,Mohsin Khan,0,0,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,YBK Jaiswal,Mohsin Khan,0,0,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,YBK Jaiswal,Mohsin Khan,0,4,0,,0,,,Unknown,4
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,YBK Jaiswal,Mohsin Khan,0,4,0,,0,,,Unknown,4
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,JC Buttler,PVD Chameera,1,1,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,YBK Jaiswal,PVD Chameera,1,0,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,YBK Jaiswal,PVD Chameera,1,1,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,JC Buttler,PVD Chameera,1,0,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,JC Buttler,PVD Chameera,1,0,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,JC Buttler,PVD Chameera,1,1,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,JC Buttler,Avesh Khan,2,0,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,JC Buttler,Avesh Khan,2,0,0,,1,bowled,JC Buttler,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,SV Samson,Avesh Khan,2,4,0,,0,,,Unknown,4
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,SV Samson,Avesh Khan,2,0,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,SV Samson,Avesh Khan,2,0,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,SV Samson,Avesh Khan,2,1,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,SV Samson,Mohsin Khan,3,4,0,,0,,,Unknown,4
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,SV Samson,Mohsin Khan,3,0,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,SV Samson,Mohsin Khan,3,0,1,wides,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,SV Samson,Mohsin Khan,3,0,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,SV Samson,Mohsin Khan,3,0,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,SV Samson,Mohsin Khan,3,0,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,SV Samson,Mohsin Khan,3,4,0,,0,,,Unknown,4
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,YBK Jaiswal,Avesh Khan,4,0,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,YBK Jaiswal,Avesh Khan,4,0,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,YBK Jaiswal,Avesh Khan,4,4,0,,0,,,Unknown,4
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,YBK Jaiswal,Avesh Khan,4,1,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,SV Samson,Avesh Khan,4,0,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,SV Samson,Avesh Khan,4,0,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,YBK Jaiswal,PVD Chameera,5,4,0,,0,,,Unknown,4
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,YBK Jaiswal,PVD Chameera,5,2,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,YBK Jaiswal,PVD Chameera,5,4,1,noballs,0,,,Unknown,4
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,YBK Jaiswal,PVD Chameera,5,0,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,YBK Jaiswal,PVD Chameera,5,4,0,,0,,,Unknown,4
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,YBK Jaiswal,PVD Chameera,5,6,0,,0,,,Unknown,6
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,YBK Jaiswal,PVD Chameera,5,0,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,SV Samson,JO Holder,6,1,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,YBK Jaiswal,JO Holder,6,1,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,SV Samson,JO Holder,6,1,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,YBK Jaiswal,JO Holder,6,1,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,SV Samson,JO Holder,6,4,0,,0,,,Unknown,4
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,SV Samson,JO Holder,6,1,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,SV Samson,Ravi Bishnoi,7,4,0,,0,,,Unknown,4
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,SV Samson,Ravi Bishnoi,7,2,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,SV Samson,Ravi Bishnoi,7,0,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,SV Samson,Ravi Bishnoi,7,1,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,YBK Jaiswal,Ravi Bishnoi,7,1,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,SV Samson,Ravi Bishnoi,7,4,0,,0,,,Unknown,4
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,YBK Jaiswal,JO Holder,8,1,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,SV Samson,JO Holder,8,1,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,YBK Jaiswal,JO Holder,8,1,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,SV Samson,JO Holder,8,0,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,SV Samson,JO Holder,8,0,0,,1,caught,SV Samson,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,D Padikkal,JO Holder,8,0,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,YBK Jaiswal,MP Stoinis,9,0,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,YBK Jaiswal,MP Stoinis,9,1,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,D Padikkal,MP Stoinis,9,4,0,,0,,,Unknown,4
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,D Padikkal,MP Stoinis,9,6,0,,0,,,Unknown,6
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,D Padikkal,MP Stoinis,9,0,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,D Padikkal,MP Stoinis,9,4,0,,0,,,Unknown,4
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,YBK Jaiswal,PVD Chameera,10,1,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,D Padikkal,PVD Chameera,10,0,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,D Padikkal,PVD Chameera,10,0,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,D Padikkal,PVD Chameera,10,4,0,,0,,,Unknown,4
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,D Padikkal,PVD Chameera,10,2,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,D Padikkal,PVD Chameera,10,4,0,,0,,,Unknown,4
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,YBK Jaiswal,A Badoni,11,0,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,YBK Jaiswal,A Badoni,11,0,0,,1,caught and bowled,YBK Jaiswal,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,R Parag,A Badoni,11,0,1,legbyes,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,D Padikkal,A Badoni,11,1,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,R Parag,A Badoni,11,2,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,R Parag,A Badoni,11,2,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,D Padikkal,KH Pandya,12,1,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,R Parag,KH Pandya,12,0,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,R Parag,KH Pandya,12,1,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,D Padikkal,KH Pandya,12,6,0,,0,,,Unknown,6
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,D Padikkal,KH Pandya,12,1,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,R Parag,KH Pandya,12,0,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,D Padikkal,Ravi Bishnoi,13,0,0,,0,,,Unknown,
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,D Padikkal,Ravi Bishnoi,13,4,0,,0,,,Unknown,4
1304109,15-05-2022,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,D Padikkal,Ravi Bishnoi,13,2,0,,0,,,Unknown,
